Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2017-12-07,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-07,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-07,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-07,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-07,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-08,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,102,"",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-08,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-08,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),4,00:19:13,00:23:12,09:59:48,10:23:00,01:37:00,12:00:00,13
2017-12-08,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-08,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-08,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-09,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,102,"",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
