Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-01-21,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-21,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-22,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-22,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-22,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-23,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-23,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-23,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-24,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-24,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-24,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-25,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-25,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-25,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-26,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-26,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-26,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-27,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-27,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-27,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
2018-01-28,1,08:00AM - 04:30PM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-28,2,04:30PM - 01:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,07:50:00,0
2018-01-28,3,01:00AM - 08:00AM,Not Assigned,Not Assigned,SGI/CNC LL20T L3-05,LL20L3,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,06:30:00,0
