Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-01-12,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,778 | 1 | 5 | 115 | 2200 | 850 | 195,"

N1
NDER ROLLER BRRCKET RNT 1ST) & 

N1
NDER ROLLER BRACKET/RNT) & 
N1
G30U0W0
E) & 
N1
G30U0W0
G SADDLE/RNT) & 
N1
G30U0W0
ST)",28,00:02:06,00:21:09,07:53:51,08:15:00,02:30:00,10:45:00,23
2018-01-12,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-12,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-13,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,817 | 811 | 1,"(CLOS SETTING SADDLE/RNT) & 
N1(U D/R)",8,00:05:05,01:50:56,05:30:04,07:21:00,03:24:00,10:45:00,31
2018-01-13,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,851,"

N1
 SETTING SADDLE/RNT) & 

N1
 D/R)",79,00:04:19,00:18:26,04:45:34,05:04:00,05:41:00,10:45:00,52
2018-01-13,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-13,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-14,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-14,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-14,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-14,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-15,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,10:45:00,0
2018-01-15,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,10:45:00,0
2018-01-15,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-15,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-16,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,1 | 817,"
N1(U D/R) & (CLOS SETTING SADDLE/RNT)",8,00:05:18,00:39:36,06:25:24,07:05:00,03:40:00,10:45:00,34
2018-01-16,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,870 | 875 | 5 | 116 | 850 | 1 | 99 | 90 | 106 | 118 | 121 | 186 | 12,"

N1
 D/R) & 
N1
G30U0W0
G SADDLE/RNT)",62,00:00:00,00:30:30,08:05:30,08:36:00,02:09:00,10:45:00,20
2018-01-16,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,817 | 1,"(CLOS SETTING SADDLE/RNT) & 
N1(U D/R)",7,00:05:17,01:52:00,03:48:00,05:40:00,03:35:00,09:15:00,38
2018-01-16,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,875,"
N1
G30U0W0
G SADDLE/RNT)",33,00:01:16,00:13:12,08:21:48,08:35:00,00:40:00,09:15:00,7
2018-01-17,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,817 | 823,(CLOS SETTING SADDLE/RNT),20,00:05:21,03:16:25,02:27:35,05:44:00,05:01:00,10:45:00,46
2018-01-17,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,875 | 880 | 890 | 42 | 41 | 28,"
N1
G30U0W0
G SADDLE/RNT) & 
N0
G30U0W0
G SADDLE/RNT)",38,00:03:44,00:32:22,05:52:38,06:25:00,04:20:00,10:45:00,40
2018-01-17,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,823,(CLOS SETTING SADDLE/RNT),30,00:05:21,00:30:00,06:06:00,06:36:00,02:39:00,09:15:00,28
2018-01-17,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,890,"
N0
G30U0W0
G SADDLE/RNT)",19,00:03:44,00:03:29,08:00:31,08:04:00,01:11:00,09:15:00,12
2018-01-18,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,823 | 10 | 412 | 419 | 11 | 417 | 12,(CLOS SETTING SADDLE/RNT) & (CALENTER REE) & (DELIVERY REE),32,00:05:21,00:17:04,05:39:56,05:57:00,04:48:00,10:45:00,44
2018-01-18,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,890,"
N0
G30U0W0
G SADDLE/RNT) & 
N0
G30U0W0
E)",94,00:03:44,00:05:52,04:43:08,04:49:00,05:56:00,10:45:00,55
2018-01-18,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-18,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-19,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,388 | 422 | 1 | 3 | 2 | 4 | 5 | 424,(DELEVERY ROLL BRACKET RNT 1ST),2,00:11:54,00:24:42,07:05:18,07:30:00,03:15:00,10:45:00,30
2018-01-19,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,920 | 122 | 930,"
N1
G30U0W0
LL BRACKET RNT 1ST) & 
N0
G30U0W0
LL BRACKET RNT 1ST)",1,00:01:51,01:14:14,08:34:46,09:49:00,00:56:00,10:45:00,8
2018-01-19,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,1 | 2 | 7 | 423 | 424 | 422,"(DELEVERY ROLL BRACKET RNT 1ST) & 
N1(50MM F/M)",5,00:00:01,00:03:20,08:29:40,08:33:00,00:42:00,09:15:00,7
2018-01-19,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
