Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-02-15,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3860,(3860),9,00:23:35,00:25:21,03:00:39,03:26:00,03:34:00,07:00:00,50
2018-02-16,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,(G600 HOUSING 1ST OPN),14,00:28:20,00:28:28,00:58:32,01:27:00,07:03:00,08:30:00,82
2018-02-16,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 4444 | 11,(G600 HOUSING 1ST OPN),14,00:00:44,00:23:34,01:46:26,02:10:00,06:20:00,08:30:00,74
2018-02-16,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110 | 4444,"(G600 HOUSING 1ST OPN) & 
(G600 HOUSING 1ST OPN)",13,00:07:35,00:32:17,01:12:43,01:45:00,05:15:00,07:00:00,75
2018-02-17,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 4444 | 3870,(G600 HOUSING 1ST OPN) & (G600MPH HOUSING 1ST OPN),4,00:20:47,01:54:08,04:35:52,06:30:00,02:00:00,08:30:00,23
2018-02-17,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-02-17,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-02-18,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-02-18,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),10,00:22:58,00:22:00,04:14:00,04:36:00,03:54:00,08:30:00,45
2018-02-18,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),3,00:15:21,00:04:48,06:08:12,06:13:00,00:47:00,07:00:00,11
2018-02-19,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870 | 3871 | 507,"(G600MPH HOUSING 1ST OPN) & (GALIPOGLU HIDROMAS) & 
G01G91Z-0.5F800
G01G91Y-15.95F300
0G40G49G80
G0G91G28Z0
NG 27/11/17)",57,00:00:34,00:30:59,04:41:01,05:12:00,03:18:00,08:30:00,38
2018-02-19,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,507,"(GALIPOGLU HIDROMAS) & 
G01G91Z-0.5F800
G01G91Y-15.95F300
0G40G49G80
G0G91G28Z0
NG 27/11/17)",213,00:00:34,00:14:12,06:11:48,06:26:00,02:04:00,08:30:00,24
2018-02-19,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,507,(GALIPOGLU HIDROMAS),149,00:00:34,00:04:58,05:29:02,05:34:00,01:26:00,07:00:00,20
